,0,1,2,3,4,5,6
5923,NP_055271,Q53EL6,2GGF,NP_000994,P05386,2LBF,1
5924,NP_001009944,P98161,1B4R,NP_997647,P02751,1E88,1
5925,NP_006248,Q04759,1XJD,NP_002153,P32942,1T0P,1
5926,NP_003896,Q13564,1R4M,NP_001026855,Q13625,1YCS,1
5927,NP_067640,Q9HC62,1TGZ,NP_008867,P55854,1U4A,1
5928,NP_001886,P68400,1JWH,NP_000336,P37840,1XQ8,1
5929,NP_004337,P42574,1CP3,NP_000012,P49768,2KR6,1
5930,NP_004243,O14745,1G9O,NP_000616,P35228,1NSI,1
5931,NP_002084,P49841,1GNG,NP_004355,P49715,6DC0,1
5932,NP_006781,Q9UBF9,2KDG,NP_001449,Q14315,1V05,1
5933,NP_071933,Q9NT62,4NAW,NP_073729,Q9GZQ8,1V49,1
5934,NP_004765,Q15648,1RJK,NP_009225,P38398,1JM7,1
5935,NP_149095,Q8WXE9,2JXC,NP_005630,P21579,2K45,1
5936,NP_003355,Q16831,3EUE,NP_003371,P08670,1GK4,1
5937,NP_003945,Q99558,4DN5,NP_003631,O95163,5CQR,1
5938,NP_005041,O14678,6JBJ,NP_057211,Q96BY9,6O2U,1
5939,NP_004984,P54252,1YZB,NP_036539,Q9NRD5,2GZV,1
5940,NP_003397,P63104,1IB1,NP_004324,P15056,1UWH,1
5941,NP_874369,Q92993,2EKO,NP_001777,P06493,1LC9,1
5942,NP_002825,Q06124,2SHP,NP_000213,P10721,1PKG,1
5943,NP_000386,P32927,1C8P,NP_003168,P43405,1A81,1
5944,NP_061485,P63000,1E96,NP_002410,Q16584,5K26,1
5945,NP_932173,Q14524,2KBI,NP_652759,P49796,2F5Y,1
5946,NP_065393,Q9NQC3,2G31,NP_003357,P22695,5XTE,1
5947,NP_037465,Q9Y6I3,1INZ,NP_004850,Q00610,2XZG,1
5948,NP_444252,P35080,1D1J,NP_059523,P54274,1BA5,1
5949,NP_072046,Q9Y6K1,2QRV,NP_003788,O75530,3IIW,1
5950,NP_858045,Q9Y6Q9,1KBH,NP_001709,P22004,2QCW,1
5951,NP_057723,Q9NP84,2EQP,NP_005649,Q13077,3M0D,1
5952,NP_068713,P30530,2C5D,NP_852664,P27986,1A0N,1
5953,NP_002826,Q05209,5HDE,NP_004094,Q14289,2FO6,1
5954,NP_006697,O14776,2DK7,NP_036565,O75533,2F9D,1
5955,NP_001217,P55212,1MI9,NP_005649,Q13077,3M0D,1
5956,NP_057347,Q9UM11,4UI9,NP_005974,Q13309,1FQV,1
5957,NP_001420,Q09472,1L3E,NP_004590,Q12772,1UKL,1
5958,NP_061986,Q9NSA1,5VAQ,NP_783864,Q86Z14,5VAK,1
5959,NP_004603,P36897,1B6C,NP_000651,P01137,1KLA,1
5960,NP_005418,O15350,1COK,NP_002458,P01106,1A93,1
5961,NP_003014,P78314,2CR4,NP_001054,P02787,1A8E,1
5962,NP_002737,P27361,2ZOQ,NP_002593,P18545,3JWR,1
5963,NP_002167,P01574,1AU1,NP_000620,P17181,3S98,1
5964,NP_002200,P20701,1CQP,NP_000192,P05362,1D3E,1
5965,NP_000917,P06401,1A28,NP_000453,Q05086,1C4Z,1
5966,NP_001001998,Q01780,2CPR,NP_848537,Q86UX7,2YS3,1
5967,NP_003891,Q13501,1Q02,NP_073729,Q9GZQ8,1V49,1
5968,NP_001245,Q99741,2CCH,NP_006181,Q13416,5C8H,1
5969,NP_036370,Q96EB6,4I5I,NP_000537,P04637,1A1U,1
5970,NP_000921,P00750,1A5H,NP_000292,P00747,1B2I,1
5971,NP_004926,Q00535,1H4L,NP_000824,Q12879,3NFL,1
5972,NP_071735,Q9H1K0,1YZM,NP_004569,P20338,1YU9,1
5973,NP_003581,Q13618,2MYL,NP_444284,P24385,2W96,1
5974,NP_683877,P25786,4R3O,NP_005021,P53350,1Q4K,1
5975,NP_003395,P31946,2BQ0,NP_000199,P06213,1GAG,1
5976,NP_000256,P14598,1GD5,NP_055978,Q9C026,2DB8,1
5977,NP_000323,P54253,1OA8,NP_003588,O14901,1PO4,1
5978,NP_003922,Q92558,3P8C,NP_002077,P62993,1AZE,1
5979,NP_006585,Q9Y6B7,2MJ7,NP_001202,O60566,2WVI,1
5980,NP_751951,Q9Y6J6,2M0Q,NP_000229,Q12809,1BYW,1
5981,NP_060275,Q5U651,5KHO,NP_036382,P62070,2ERY,1
5982,NP_006302,O75376,2EQR,NP_006431,Q9NNW7,1W1E,1
5983,NP_066267,Q12955,4O6X,NP_852664,P27986,1A0N,1
5984,NP_005391,Q02156,2WH0,NP_000902,P41143,1OZC,1
5985,NP_003256,O15455,1ZIW,NP_002459,Q99836,2JS7,1
5986,NP_001250,Q00534,1BI7,NP_004517,P49736,4UUZ,1
5987,NP_002730,P05129,2E73,NP_000629,P04004,1OC0,1
5988,NP_036611,P61981,2B05,NP_004125,P38646,3N8E,1
5989,NP_006004,P27635,2PA2,NP_005424,P07947,2HDA,1
5990,NP_002976,P13501,1B3A,NP_002077,P62993,1AZE,1
5991,NP_859066,Q53ET0,4HTM,NP_000935,Q08209,1AUI,1
5992,NP_001230,P51946,1JKW,NP_000113,P19447,4ERN,1
5993,NP_001420,Q09472,1L3E,NP_005891,Q15797,1KHU,1
5994,NP_003339,P61088,1J7D,NP_003341,Q15819,1J74,1
5995,NP_001420,Q09472,1L3E,NP_005044,P54725,1DV0,1
5996,NP_005021,P53350,1Q4K,NP_036460,Q9UBS3,2CTR,1
5997,NP_004960,P14735,2G47,NP_000198,P01308,1A7F,1
5998,NP_066287,Q99250,2KAV,NP_066267,Q12955,4O6X,1
5999,NP_060267,Q9BX70,3NO8,NP_006824,Q7L5N1,4D10,1
6000,NP_003945,Q99558,4DN5,NP_031381,P08238,1QZ2,1
6001,NP_036444,P43631,1M4K,NP_003323,O43914,2L34,1
6002,NP_001942,Q15329,5TUV,NP_009042,Q14186,2AZE,1
6003,NP_444292,P59768,4KFM,NP_000052,Q06187,1AWW,1
6004,NP_612815,Q07817,1BXL,NP_000624,P10415,1G5M,1
6005,NP_075461,O00555,3BXK,NP_002065,P62873,4KFM,1
6006,NP_003254,Q15399,1FYV,NP_065916,Q9H2U1,2N16,1
6007,NP_536350,P63092,5G53,NP_000151,P47871,2A83,1
6008,NP_001019386,Q8WUP2,2K9U,NP_006823,Q96AC1,2LGX,1
6009,NP_003631,O95163,5CQR,NP_663304,O43318,2EVA,1
6010,NP_003482,P41227,6C95,NP_000653,P18440,2DSS,1
6011,NP_001531,P04792,2N3J,NP_001341,Q9UER7,2KQS,1
6012,NP_003812,O43353,2N7Z,NP_150634,P29466,1BMQ,1
6013,NP_000772,P05108,3N9Y,NP_004100,P10109,3N9Y,1
6014,NP_001423,O14944,1K36,NP_005226,Q15303,2AHX,1
6015,NP_001008540,P61073,2K03,NP_005419,P15498,2CRH,1
6016,NP_001092,P60709,3BYH,NP_001031,P04278,1D2S,1
6017,NP_004603,P36897,1B6C,NP_000109,P17813,5HZV,1
6018,NP_005405,P12757,3EQ5,NP_001035798,Q9Y5J3,2DB7,1
6019,NP_002529,Q16625,1WPA,NP_000157,P08034,1TXH,1
6020,NP_006281,P21580,2EQE,NP_003795,Q13546,4ITH,1
6021,NP_002721,P17612,2GU8,NP_004374,P41240,1BYG,1
6022,NP_003874,O15379,4A69,NP_036205,P48643,5UYX,1
6023,NP_003913,Q15751,4O2W,NP_872270,P14618,1T5A,1
6024,NP_003168,P43405,1A81,NP_061828,P0CG47,2KHW,1
6025,NP_005234,Q01844,2CPE,NP_005350,Q13485,1DD1,1
6026,NP_003904,Q13523,4IAN,NP_006457,Q9H1D9,2DK5,1
6027,NP_001005743,P49757,5NJJ,NP_060087,P46531,1PB5,1
6028,NP_002865,P54727,1P1A,NP_002801,P55036,1P9C,1
6029,NP_006353,Q9UBU9,1FO1,NP_002361,P61326,1P27,1
6030,NP_055198,Q9Y2Y4,3M5B,NP_116027,P23769,5O9B,1
6031,NP_004955,Q13547,1TYI,NP_001058,P11388,1LWZ,1
6032,NP_001334,P98082,2LSW,NP_004059,Q96CW1,1H6E,1
6033,NP_002721,P17612,2GU8,NP_002871,P04049,1C1Y,1
6034,NP_004985,P14780,1GKC,NP_006278,P10646,1ADZ,1
6035,NP_001054,P02787,1A8E,NP_004334,P27797,2CLR,1
6036,NP_536350,P63092,5G53,NP_000016,P13945,2CDW,1
6037,NP_001420,Q09472,1L3E,NP_542380,P27695,1BIX,1
6038,NP_002515,P01111,2N9C,NP_002871,P04049,1C1Y,1
6039,NP_003255,O60603,1FYW,NP_003812,O43353,2N7Z,1
6040,NP_891992,Q86VW2,2RGN,NP_001782,P60953,1A4R,1
6041,NP_001395,P26641,1PBU,NP_065700,Q9HC52,2N4Q,1
6042,NP_003063,P51532,2GRC,NP_001229,P24864,1W98,1
6043,NP_002796,P62195,2KRK,NP_000113,P19447,4ERN,1
6044,NP_006760,P61968,2L4Z,NP_009225,P38398,1JM7,1
6045,NP_001015053,Q9UQL6,5UWI,NP_003874,O15379,4A69,1
6046,NP_008958,Q92547,1WF6,NP_005216,Q01094,1H24,1
6047,NP_055988,Q86TI0,3QYE,NP_036611,P61981,2B05,1
6048,NP_063940,Q9NR28,1FEW,NP_001012271,O15392,1E31,1
6049,NP_036611,P61981,2B05,NP_005408,P12931,1A07,1
6050,NP_005924,Q03164,2AGH,NP_000235,O00255,3U84,1
6051,NP_002261,Q92973,1QBK,NP_057404,P52948,1KO6,1
6052,NP_003237,P07996,1LSL,NP_997647,P02751,1E88,1
6053,NP_996919,Q99081,2KNH,NP_002157,Q02363,4AYA,1
6054,NP_000368,P42768,1CEE,NP_002651,P19174,1HSQ,1
6055,NP_002084,P49841,1GNG,NP_001078927,O60716,3L6X,1
6056,NP_001789,P24941,1AQ1,NP_002457,P10244,6C48,1
6057,NP_002497,P01138,1SG1,NP_002414,P09237,1MMP,1
6058,NP_009297,P00519,1AB2,NP_009298,P42684,2ECD,1
6059,NP_003336,P63279,1A3S,NP_004417,P78364,2L8E,1
6060,NP_008819,P0DP23,1AJI,NP_000831,Q14832,1S8M,1
6061,NP_001096,Q04771,3H9R,NP_005891,Q15797,1KHU,1
6062,NP_001405,Q14232,3ECS,NP_000673,P18089,2CVA,1
6063,NP_006229,Q03181,1GWX,NP_004896,P30041,1PRX,1
6064,NP_002560,P09958,4OMC,NP_002598,P04085,3MJK,1
6065,NP_060647,Q86UW6,2D9I,NP_004371,Q92793,1JSP,1
6066,NP_002568,Q13177,3PCS,NP_003371,P08670,1GK4,1
6067,NP_006624,Q13576,3IEZ,NP_001782,P60953,1A4R,1
6068,NP_060404,Q8WWQ0,3MB3,NP_110422,Q9H169,6BR1,1
6069,NP_002695,P02775,1F9P,NP_001020767,Q92879,2CPZ,1
6070,NP_004082,Q14209,1N4M,NP_065115,Q9NQR1,1ZKK,1
6071,NP_057165,Q8WX93,2DM2,NP_001094,P35609,1H8B,1
6072,NP_001420,Q09472,1L3E,NP_057404,P52948,1KO6,1
6073,NP_005234,Q01844,2CPE,NP_002008,Q01543,1FLI,1
6074,NP_000928,P24928,2GHQ,NP_004951,P35637,2LA6,1
6075,NP_002077,P62993,1AZE,NP_000013,P00813,1M7M,1
6076,NP_000611,P29475,4D1N,NP_001675,P23634,1CFF,1
6077,NP_003461,Q93009,1NB8,NP_036539,Q9NRD5,2GZV,1
6078,NP_060726,Q9GZL7,6N31,NP_060087,P46531,1PB5,1
6079,NP_006824,Q7L5N1,4D10,NP_002406,P14174,1CA7,1
6080,NP_742151,Q8IZI9,3HHC,NP_000619,Q08334,3LQM,1
6081,NP_005635,Q16514,1H3O,NP_008882,Q15542,2NXP,1
6082,NP_116584,P49137,1KWP,NP_001531,P04792,2N3J,1
6083,NP_852664,P27986,1A0N,NP_065390,P25963,1IKN,1
6084,NP_075567,Q9H832,5A4P,NP_005891,Q15797,1KHU,1
6085,NP_004337,P42574,1CP3,NP_001158,P98170,1C9Q,1
6086,NP_003675,Q9BUB5,2HW6,NP_001306,Q16539,1A9U,1
6087,NP_071448,Q9HAP6,2DKR,NP_690607,P48050,3GJ9,1
6088,NP_004119,P13984,1BBY,NP_002086,P29084,1D8J,1
6089,NP_003397,P63104,1IB1,NP_009202,Q15208,1PSB,1
6090,NP_000204,P16144,1QG3,NP_003371,P08670,1GK4,1
6091,NP_000868,P14778,1G0Y,NP_000567,P01584,1HIB,1
6092,NP_003395,P31946,2BQ0,NP_003008,P84103,2I2Y,1
6093,NP_000708,P22748,1ZNC,NP_001091954,Q9Y6R1,6CAA,1
6094,NP_001448,O75369,2DI8,NP_073576,Q9HAU4,1ZVD,1
6095,NP_062565,Q8TEW0,2KOM,NP_005895,O15105,2DJY,1
6096,NP_005565,P25791,2XJY,NP_036458,Q9UPY8,1WYO,1
6097,NP_003064,Q12824,5AJ1,NP_001019265,P04150,1M2Z,1
6098,NP_002721,P17612,2GU8,NP_000446,Q15831,2WTK,1
6099,NP_002736,P28482,1PME,NP_002706,P67775,2IAE,1
6100,NP_067646,Q53G59,2VPJ,NP_116011,Q8TBB1,3B76,1
6101,NP_115705,Q8WYH8,3C6W,NP_001420,Q09472,1L3E,1
6102,NP_004152,P62820,2FOL,NP_036458,Q9UPY8,1WYO,1
6103,NP_005397,Q13464,1S1C,NP_002471,O14974,2KJY,1
6104,NP_005558,Q08380,1BY2,NP_002297,P17931,1A3K,1
6105,NP_002515,P01111,2N9C,NP_005350,Q13485,1DD1,1
6106,NP_892113,P29353,1MIL,NP_005535,P35568,1IRS,1
6107,NP_001009944,P98161,1B4R,NP_001835,P02458,1U5M,1
6108,NP_647478,Q96CA5,1OXN,NP_203124,P55210,1F1J,1
6109,NP_009185,Q96T60,2BRF,NP_071801,Q13426,1FU1,1
6110,NP_003396,Q04917,2C63,NP_000336,P37840,1XQ8,1
6111,NP_005397,Q13464,1S1C,NP_001377,Q16555,2GSE,1
6112,NP_000576,P40933,2XQB,NP_000869,P14784,1ILM,1
6113,NP_000323,P54253,1OA8,NP_006866,Q9P1W9,2IWI,1
6114,NP_997647,P02751,1E88,NP_001836,P02462,1LI1,1
6115,NP_002323,Q07954,1CR8,NP_000005,P01023,1BV8,1
6116,NP_002819,P17706,1L8K,NP_892113,P29353,1MIL,1
6117,NP_001010938,Q07912,1CF4,NP_001782,P60953,1A4R,1
6118,NP_001420,Q09472,1L3E,NP_004371,Q92793,1JSP,1
6119,NP_004963,O60674,2B7A,NP_056318,Q9NRF2,5W3R,1
6120,NP_001774,P11912,1CV9,NP_005347,P06239,1BHF,1
6121,NP_058431,P46108,1JU5,NP_002010,P17948,1FLT,1
6122,NP_006824,Q7L5N1,4D10,NP_036465,Q99417,2YY0,1
6123,NP_874369,Q92993,2EKO,NP_005216,Q01094,1H24,1
6124,NP_002808,Q9UNM6,5GJQ,NP_002807,O00232,5GJQ,1
6125,NP_000236,P08581,1FYR,NP_852664,P27986,1A0N,1
6126,NP_003812,O43353,2N7Z,NP_065162,Q9HCE7,2LAZ,1
6127,NP_006550,Q07666,2XA6,NP_005347,P06239,1BHF,1
6128,NP_002498,P08138,2N80,NP_002737,P27361,2ZOQ,1
6129,NP_001075106,Q8NHL6,1G0X,NP_001091949,P30511,5IUE,1
6130,NP_004371,Q92793,1JSP,NP_002098,P84243,2L43,1
6131,NP_056243,Q8WTR7,2EMB,NP_291027,Q8WV44,2EGM,1
6132,NP_004604,P21980,1FAU,NP_000843,P09211,10GS,1
6133,NP_003001,P45985,3ALN,NP_003945,Q99558,4DN5,1
6134,NP_002724,P54619,2UV4,NP_006244,Q9Y478,4CFE,1
6135,NP_004334,P27797,2CLR,NP_000475,P05067,1AAP,1
6136,NP_002028,P06241,1A0N,NP_001035022,P40259,3KG5,1
6137,NP_004337,P42574,1CP3,NP_940682,P46934,2KPZ,1
6138,NP_005833,O43597,3BUM,NP_066928,O15162,1Y2A,1
6139,NP_001286,P32246,1Y5D,NP_006063,Q9Y258,1G2S,1
6140,NP_002173,Q9NPH3,3O4O,NP_061485,P63000,1E96,1
6141,NP_036286,Q9UKV8,3LUC,NP_009135,Q9UHI6,2OXC,1
6142,NP_005219,P00533,1DNQ,NP_001972,P42566,1C07,1
6143,NP_002696,O60437,4Q28,NP_003371,P08670,1GK4,1
6144,NP_002729,P05771,2I0E,NP_063937,P49840,2DFM,1
6145,NP_002474,P40199,4WHC,NP_001703,P13688,2GK2,1
6146,NP_114172,P14635,2B9R,NP_009225,P38398,1JM7,1
6147,NP_001073594,Q14790,1F9E,NP_004553,O60260,1IYF,1
6148,NP_031388,P52298,1H2T,NP_002477,Q09161,1H2T,1
6149,NP_002721,P17612,2GU8,NP_001026,Q92736,4JKQ,1
6150,NP_004633,O14519,2KW6,NP_058633,P09884,1K0P,1
6151,NP_003740,Q9Y4H2,3FQW,NP_002520,P04629,1HE7,1
6152,NP_057250,O75925,1V66,NP_066285,P24468,3CJW,1
6153,NP_113605,Q96L34,5ES1,NP_003395,P31946,2BQ0,1
6154,NP_006531,Q15596,1GWQ,NP_000035,P10275,1E3G,1
6155,NP_060281,Q712K3,6NYO,NP_378663,Q9Y297,1P22,1
6156,NP_003329,P51668,2C4P,NP_001006611,Q8IUQ4,2A25,1
6157,NP_002816,P21246,2N6F,NP_002961,P21673,2B3U,1
6158,NP_000388,P04839,3A1F,NP_061485,P63000,1E96,1
6159,NP_003495,O75419,5DGO,NP_862820,Q9UBD5,5UJ8,1
6160,NP_003968,O00170,2LKN,NP_055580,Q15388,4APO,1
6161,NP_005925,Q03111,5J9S,NP_065700,Q9HC52,2N4Q,1
6162,NP_203124,P55210,1F1J,NP_000012,P49768,2KR6,1
6163,NP_003007,Q01130,2KN4,NP_004951,P35637,2LA6,1
6164,NP_006245,Q05655,1YRK,NP_001092,P60709,3BYH,1
6165,NP_002736,P28482,1PME,NP_000116,P03372,1A52,1
6166,NP_001527,Q99873,6NT2,NP_060853,Q9C0J8,6BLY,1
6167,NP_002568,Q13177,3PCS,NP_000423,P10916,5TBY,1
6168,NP_003370,P15311,1NI2,NP_000601,P16070,1POZ,1
6169,NP_000263,O15259,1S1N,NP_694972,Q7Z494,5L7K,1
6170,NP_003063,P51532,2GRC,NP_002625,P35232,1LU7,1
6171,NP_001252,P50750,1PF6,NP_002457,P10244,6C48,1
6172,NP_037386,Q9UHD2,4EFO,NP_008996,Q16543,1US7,1
6173,NP_001895,P35222,1G3J,NP_001020018,P37173,1KTZ,1
6174,NP_004963,O60674,2B7A,NP_060190,Q9UGK3,2EL8,1
6175,NP_001420,Q09472,1L3E,NP_003002,Q01105,2E50,1
6176,NP_055848,Q96RU3,2EFL,NP_003738,O95271,2RF5,1
6177,NP_000252,Q99972,4WXQ,NP_997647,P02751,1E88,1
6178,NP_803877,O95848,3Q91,NP_002871,P04049,1C1Y,1
6179,NP_003798,O43557,4EN0,NP_002332,Q06643,4MXW,1
6180,NP_037389,Q96BR1,6EDX,NP_002084,P49841,1GNG,1
6181,NP_000724,P07766,1A81,NP_003572,O43639,1U5S,1
6182,NP_006126,P52907,1MQ1,NP_006262,P23297,2L0P,1
6183,NP_002176,P16871,3DI2,NP_036580,P51692,6MBW,1
6184,NP_003644,Q9UNS2,4D10,NP_004227,P61201,4D10,1
6185,NP_000787,P35462,3PBL,NP_055101,P62166,1G8I,1
6186,NP_005635,Q16514,1H3O,NP_005634,Q15544,1BH8,1
6187,NP_002497,P01138,1SG1,NP_000005,P01023,1BV8,1
6188,NP_002801,P55036,1P9C,NP_066289,P0CG48,1C3T,1
6189,NP_006756,Q13454,4M8G,NP_001008709,P62136,3E7A,1
6190,NP_000034,P25445,1BZI,NP_002728,P17252,2ELI,1
6191,NP_039250,Q02297,1HAE,NP_001954,P01133,1IVO,1
6192,NP_005634,Q15544,1BH8,NP_006275,Q12962,2F69,1
6193,NP_000528,P00797,1BBS,NP_002346,P20645,1JUQ,1
6194,NP_002955,P05109,1MR8,NP_005139,Q13432,3GQQ,1
6195,NP_000869,P14784,1ILM,NP_002871,P04049,1C1Y,1
6196,NP_000489,P19099,4DVQ,NP_004100,P10109,3N9Y,1
6197,NP_005350,Q13485,1DD1,NP_001895,P35222,1G3J,1
6198,NP_002721,P17612,2GU8,NP_000012,P49768,2KR6,1
6199,NP_002412,P03956,1AYK,NP_001719,P35613,3B5H,1
6200,NP_002680,Q14181,2KEB,NP_116253,Q8NAV1,4RZ9,1
6201,NP_066961,Q12933,1CA4,NP_003186,Q15560,2LW4,1
6202,NP_000876,P13612,3V4P,NP_002725,P10644,5KJX,1
6203,NP_005016,Q99574,3F02,NP_000292,P00747,1B2I,1
6204,NP_004413,O14641,2REY,NP_004689,O43395,1X4Q,1
6205,NP_361014,Q969H0,2OVP,NP_733779,P63208,1FQV,1
6206,NP_003968,O00170,2LKN,NP_006193,P27815,2QYK,1
6207,NP_066961,Q12933,1CA4,NP_056258,Q7Z3B3,4CY1,1
6208,NP_000354,P19429,1J1D,NP_000288,Q13563,2KLD,1
6209,NP_003371,P08670,1GK4,NP_003811,Q92956,1JMA,1
6210,NP_003644,Q9UNS2,4D10,NP_002871,P04049,1C1Y,1
6211,NP_003329,P51668,2C4P,NP_000453,Q05086,1C4Z,1
6212,NP_056989,O15164,2YYN,NP_066285,P24468,3CJW,1
6213,NP_006588,P11142,3AGY,NP_005852,Q9UNE7,4KBQ,1
6214,NP_001759,P01732,1AKJ,NP_000723,P04234,1XIW,1
6215,NP_004508,Q13418,2KBX,NP_001220,P55211,1JXQ,1
6216,NP_937872,O14924,2EBZ,NP_002061,P04899,6D9H,1
6217,NP_004419,P20827,3CZU,NP_005223,P21709,2K1K,1
6218,NP_055515,O75154,2D7C,NP_065120,P57735,2OIL,1
6219,NP_005786,Q16602,3AQF,NP_005846,O60894,2YX8,1
6220,NP_055563,Q15036,3FOG,NP_003374,P98155,1V9U,1
6221,NP_004433,P29323,1B4F,NP_006144,P16333,2CI8,1
6222,NP_001175,Q13535,5YZ0,NP_000537,P04637,1A1U,1
6223,NP_000228,P06858,6E7K,NP_003374,P98155,1V9U,1
6224,NP_612482,P08047,1SP1,NP_060215,Q6W2J9,2N1L,1
6225,NP_054888,Q9BY43,3C3O,NP_003709,Q14004,5EFQ,1
6226,NP_005624,Q07889,1AWE,NP_002651,P19174,1HSQ,1
6227,NP_000537,P04637,1A1U,NP_002119,P09429,2LY4,1
6228,NP_002341,P07948,1W1F,NP_055210,Q9UN19,1FAO,1
6229,NP_065726,Q9HBM1,2VE7,NP_006092,O14777,2IGP,1
6230,NP_061828,P0CG47,2KHW,NP_001157,Q13490,1QBH,1
6231,NP_005405,P12757,3EQ5,NP_003336,P63279,1A3S,1
6232,NP_001441,Q14192,1X4K,NP_003830,Q9Y6Q6,1LB5,1
6233,NP_002341,P07948,1W1F,NP_067674,P12318,1FCG,1
6234,NP_001501,O43424,5KC8,NP_065132,Q9HD26,2DC2,1
6235,NP_663304,O43318,2EVA,NP_003001,P45985,3ALN,1
6236,NP_444252,P35080,1D1J,NP_060853,Q9C0J8,6BLY,1
6237,NP_006215,Q00169,1UW5,NP_002490,Q92859,1X5F,1
6238,NP_039269,P49916,1IMO,NP_006288,P18887,1CDZ,1
6239,NP_001703,P13688,2GK2,NP_005219,P00533,1DNQ,1
6240,NP_065162,Q9HCE7,2LAZ,NP_055048,P17480,1K99,1
6241,NP_056109,O94972,3LRQ,NP_079091,Q6ZVK8,3GG6,1
6242,NP_005997,Q05516,1BUO,NP_000116,P03372,1A52,1
6243,NP_114105,Q9BQQ3,4REY,NP_001777,P06493,1LC9,1
6244,NP_005515,Q14469,2MH3,NP_002158,Q02535,2LFH,1
6245,NP_054731,O75628,2NZJ,NP_006817,P27348,2BTP,1
6246,NP_000410,P08514,1DPK,NP_000543,P04275,1AO3,1
6247,NP_000417,P24043,4YEP,NP_004384,Q14118,1EG4,1
6248,NP_003675,Q9BUB5,2HW6,NP_001409,P78344,3D3M,1
6249,NP_006365,O00506,2XIK,NP_009148,Q9BUL8,3AJM,1
6250,NP_055530,A7KAX9,3IUG,NP_036428,Q9UQC2,2VWF,1
6251,NP_005949,P48039,6ME2,NP_005950,P49286,6ME6,1
6252,NP_002437,Q02779,2RF0,NP_002102,P42858,2D3X,1
6253,NP_008819,P0DP23,1AJI,NP_000035,P10275,1E3G,1
6254,NP_003469,Q93034,3DPL,NP_004603,P36897,1B6C,1
6255,NP_000116,P03372,1A52,NP_055382,P56945,1WYX,1
6256,NP_000164,P07359,1GWB,NP_000543,P04275,1AO3,1
6257,NP_002651,P19174,1HSQ,NP_004399,Q05193,1DYN,1
6258,NP_002218,P23458,3EYG,NP_009225,P38398,1JM7,1
6259,NP_002073,P43250,2ACX,NP_004243,O14745,1G9O,1
6260,NP_000452,P10828,1BSX,NP_004231,Q15642,2CT4,1
6261,NP_001961,P63241,1FH4,NP_004604,P21980,1FAU,1
6262,NP_000256,P14598,1GD5,NP_056979,O75496,1T6F,1
6263,NP_000808,Q99259,2OKJ,NP_000809,Q05329,1ES0,1
6264,NP_003464,Q92783,2L0A,NP_002218,P23458,3EYG,1
6265,NP_001781,P30307,2OJX,NP_005347,P06239,1BHF,1
6266,NP_003015,Q15811,1KI1,NP_004399,Q05193,1DYN,1
6267,NP_002458,P01106,1A93,NP_005974,Q13309,1FQV,1
6268,NP_000917,P06401,1A28,NP_006090,Q9Y6X2,4MVT,1
6269,NP_000928,P24928,2GHQ,NP_031389,Q15233,3SDE,1
6270,NP_002650,Q03405,1YWH,NP_002218,P23458,3EYG,1
6271,NP_001424,O75460,2HZ6,NP_006828,Q92905,4D10,1
6272,NP_001887,P19784,3E3B,NP_005864,P49795,1CMZ,1
6273,NP_001420,Q09472,1L3E,NP_006531,Q15596,1GWQ,1
6274,NP_006249,Q13976,1ZXA,NP_002871,P04049,1C1Y,1
6275,NP_001096,Q04771,3H9R,NP_002858,P20337,3DZ8,1
6276,NP_002255,P52294,2JDQ,NP_006296,P39687,2JE0,1
6277,NP_079471,Q96RU8,5CEK,NP_003001,P45985,3ALN,1
6278,NP_002729,P05771,2I0E,NP_000256,P14598,1GD5,1
6279,NP_002962,Q01826,1YSE,NP_001420,Q09472,1L3E,1
6280,NP_003609,Q8IVH8,5J5T,NP_647593,O00499,1MUZ,1
6281,NP_002728,P17252,2ELI,NP_000955,P10276,1DKF,1
6282,NP_002218,P23458,3EYG,NP_000869,P14784,1ILM,1
6283,NP_002568,Q13177,3PCS,NP_444253,Q15746,2CQV,1
6284,NP_036611,P61981,2B05,NP_937872,O14924,2EBZ,1
6285,NP_005255,P56159,6Q2N,NP_004549,Q99748,5MR4,1
6286,NP_066972,Q14019,1T2L,NP_000689,P09917,2ABV,1
6287,NP_203124,P55210,1F1J,NP_002881,P20936,1WER,1
6288,NP_057159,Q86VN1,2HTH,NP_078867,Q96FZ7,2K3W,1
6289,NP_036611,P61981,2B05,NP_004747,Q9Y6R0,3F0W,1
6290,NP_005334,P01112,121P,NP_002871,P04049,1C1Y,1
6291,NP_000582,P08571,4GLP,NP_000565,P08174,1H03,1
6292,NP_001020276,P48729,5FQD,NP_003815,Q13158,1A1W,1
6293,NP_060037,Q9UJ70,2CH5,NP_116011,Q8TBB1,3B76,1
6294,NP_006215,Q00169,1UW5,NP_002651,P19174,1HSQ,1
6295,NP_002592,O43924,1KSG,NP_002875,P62834,1C1Y,1
6296,NP_149024,Q969D9,5J11,NP_644805,P40763,5AX3,1
6297,NP_002278,Q6GTX8,3KGR,NP_002825,Q06124,2SHP,1
6298,NP_002173,Q9NPH3,3O4O,NP_004624,P27930,3O4O,1
6299,NP_892113,P29353,1MIL,NP_054700,Q08345,3ZOS,1
6300,NP_008848,P48443,2GL8,NP_000955,P10276,1DKF,1
6301,NP_000352,P07204,1ADX,NP_000303,P04070,1AUT,1
6302,NP_005424,P07947,2HDA,NP_005202,P07333,2I0V,1
